festival.id,fest.name,fest.label,event,event.year,event.month,event.date,event.country,unique.id,title.mixed,fest.count,fest.run.month,fest.regions.ocean,fest.regions.mena,fest.regions.africa,fest.regions.asia,fest.regions.na,fest.regions.eu,fest.regions.la,fest.country.n,only.fest,thr,digital,tv,dvd.br,imdb.id,gender.team
fest.lib.id1143,mezipatra queer film festival,mezipatra queer,mezipatra queer film festival,2011,11,3,Czechia,frnew209,trigger,5,14,0,0,0,0,0,1,0,3,0,0,0,0,1,tt1624408,male only
fest.lib.id1704,torino film festival,torino,torino film festival,2009,11,16,Italy,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2010,2,13,Germany,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
imdbady00832,historier från italien,historier från italien,historier från italien,2010,3,18,Sweden,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id336,cinema du reel film festival,cinema du reel,cinema du reel film festival,2010,3,24,France,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2010,4,11,Argentina,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,0,1,13,0,0,1,0,0,tt1603480,male only
fest.lib.id1150,midnight sun film festival,midnight sun,midnight sun film festival,2010,6,19,Finland,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id7160,edinburgh international film festival,edinburgh international,edinburgh international film festival,2010,6,24,United Kingdom,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary international film festival,2010,7,4,Czechia,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id1258,new horizons international film festival,new horizons international,era new horizons film festival,2010,7,25,Poland,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id4680,melbourne iff,melbourne iff,melbourne international film festival,2010,8,4,Australia,frnew21,"mouth of the wolf, the",13,70,1,0,0,0,0,0,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id665,frameline film festival,frameline,frameline film festival,2011,6,22,United States,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,1,0,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id726,golden apricot yerevan international film festival,golden apricot yerevan international,yerevan international film festival,2013,7,11,Armenia,frnew21,"mouth of the wolf, the",13,70,0,0,0,1,0,1,0,13,0,0,1,0,0,tt1603480,male only
fest.lib.id1141,message to man international film festival,message to man international,message to man international film festival,2015,9,27,Russia,frnew21,"mouth of the wolf, the",13,70,0,0,0,0,0,1,0,13,0,0,1,0,0,tt1603480,male only
